"id","title","contains_table","published_at","url","legislative_term","ministries","ministries_short","org"
94477,"Überdachung des Schwimmbeckens im Sommerbad Olympiastadion?",False,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16521.pdf",18,"SenInnDS","","CDU"
94478,"Entwicklung Mitarbeiterzahl bei der für die Registrierung von Flüchtlingen zuständigen Stellen",True,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16528.pdf",18,"SenIAS","","CDU"
94479,"Nicht nur Diesel stinken...",False,"2018-09-28","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16487.pdf",18,"SenUVK","","SPD"
94737,"Informationsdefizit in Berichtsflut und Papiermeer",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16606.pdf",18,"Regierender Bürgermeister","RBm","CDU"
94737,"Informationsdefizit in Berichtsflut und Papiermeer",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16606.pdf",18,"Senatskanzlei","Skzl","CDU"
94738,"""Zockerpapier"" mit Senatsunterstützung?",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16572.pdf",18,"SenWiEnBe","","AfD"
94739,"Stationäre Geräte zur Überwachung von Rotlichtverstößen - Datenlage für das Jahr 2017 sowie das erste Halbjahr 2018",True,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16577.pdf",18,"SenInnDS","","CDU"
94740,"Tarifbeschäftigte der Berliner Polizei (III)",False,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16580.pdf",18,"SenInnDS","","CDU"
94741,"Verharmlosung von Linksextremismus durch den Berliner Verfassungsschutz",False,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16553.pdf",18,"SenInnDS","","AfD"
94742,"Sperrmüll: verbasteln statt verbrennen?",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16548.pdf",18,"SenUVK","","Bündnis 90/Die Grünen"
94743,"Grundstücksvergabe an Genossenschaften nach Ankündigungspolitik der sog. Wohnungsbauoffensive",False,"2018-10-05","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16563.pdf",18,"SenStadtWohn","","CDU"
94744,"Spandau: Teiba e.V.",False,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16498.pdf",18,"SenInnDS","","AfD"
94745,"Schulleitung und stellvertretende Schulleitungen und benötigte LISUM Kurse mit Wartezeit",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16531.pdf",18,"SenBildJugFam","","CDU"
94746,"Keine Verstärkung der Ordnungsämter = Kein sauberes Berlin",True,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16549.pdf",18,"SenInnDS","","SPD"
94747,"Antisemitische Straftaten im ersten Halbjahr 2018",True,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16557.pdf",18,"SenInnDS","","AfD"
94748,"Menschenwürdige Behandlung bei Abschiebungen",False,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16508.pdf",18,"SenInnDS","","Bündnis 90/Die Grünen"
94749,"Wie weiter mit dem ""Blankenburger Süden""?",False,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16489.pdf",18,"SenStadtWohn","","SPD"
94750,"Wohnsiedlung Hakenfelde: Vertragsverlängerungen und Mitgliederinformation",False,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16504.pdf",18,"SenStadtWohn","","SPD"
94751,"Schusswaffen in Kinderhänden",True,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16506.pdf",18,"SenInnDS","","Bündnis 90/Die Grünen"
94752,"Wohnungslosenstatistik",True,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16524.pdf",18,"SenIAS","","CDU"
94753,"Gedenktafel für im Polizeidienst getötete oder verletzte Polizisten/Polizistinnen",False,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16534.pdf",18,"SenInnDS","","CDU"
94754,"Entwicklung der Kinderzahlen/Kinderarztversorgung in Lichtenberg",True,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16527.pdf",18,"SenGPG","","CDU"
94755,"Umsetzung des Digitalpakts in Berlin",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16535.pdf",18,"SenBildJugFam","","CDU"
94756,"Schäden an der Hermann-Gladenbeck-Brücke",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16492.pdf",18,"SenUVK","","AfD"
94757,"Mehr rollstuhlgerechte Wohnungen für Berlin - was plant der Senat?",False,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16509.pdf",18,"SenStadtWohn","","Bündnis 90/Die Grünen"
94828,"Kann durch die Wiedereinführung der Fehlbelegungsquote die Sozialwohnung gesichert werden?",True,"2018-10-08","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16542.pdf",18,"SenStadtWohn","","FDP"
94829,"Früh- und Spätschwimmen in den Berliner Bädern",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16522.pdf",18,"SenInnDS","","CDU"
94830,"Rauchverbot auf Berliner Spielplätzen",True,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16519.pdf",18,"SenGPG","","CDU"
94831,"Gesetz über Mitwirkungs- und Klagerechte von anerkannten Tierschutzorganisationen - Stand der Dinge",True,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16523.pdf",18,"SenJustVA","","CDU"
94832,"Wasserqualität der Spree",False,"2018-10-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16526.pdf",18,"SenUVK","","CDU"
94833,"Straßenbahntrasse in der Leipziger Straße",False,"2018-10-07","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16533.pdf",18,"SenUVK","","CDU"
94834,"Radikalisierungsprävention in Berliner Justizvollzugsanstalten",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16529.pdf",18,"SenJustVA","","CDU"
94989,"Zugangsvoraussetzungen zur Tätigkeit im Regionalen Sozialpädagogischen Dienst (RSD)",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16584.pdf",18,"SenBildJugFam","","Die Linke"
94990,"Schreiben lernen",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16569.pdf",18,"SenBildJugFam","","FDP"
94991,"Strandbad Lübars, Ausschreibung des künftigen Betreibers",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16574.pdf",18,"SenInnDS","","CDU"
94992,"Planungsstand für den Schnellbau der Oberschule in der Straße ""An der Schule"" in Mahlsdorf inkl. Personalauswahl und Schwerpunktsetzungen",True,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16581.pdf",18,"SenBildJugFam","","CDU"
94993,"Versorgung mit Schulessen in Berlin 2018",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16568.pdf",18,"SenBildJugFam","","FDP"
94994,"Spenden, Sponsoring und Fördervereine",True,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16560.pdf",18,"SenBildJugFam","","AfD"
94995,"Eiszeitenverteilung des Eissportes in Berlin",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16543.pdf",18,"SenInnDS","","AfD"
94996,"Sanierungs- und Investitionsbedarf bei Eissportanlagen",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16544.pdf",18,"SenInnDS","","AfD"
94997,"Stand der Sanierungsarbeiten der Sporthalle des Oberstufenzentrums Georg-Schlesinger",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16564.pdf",18,"SenBildJugFam","","CDU"
94998,"Welche Rolle spielte der Justizsenator in Bezug auf das nicht eingeleitete Disziplinarverfahren gegen die amtierende Generalstaatsanwältin von Berlin?",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16540.pdf",18,"SenJustVA","","CDU"
94999,"Umfang des Schulsports",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16545.pdf",18,"SenBildJugFam","","AfD"
95000,"Nachgefragt zur Antwort des Senats in Drucksache 18/16060 - Wie erfolgreich ist die Familienpolitik des Senats - (Teil II) Familienzentren",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16536.pdf",18,"SenBildJugFam","","CDU"
95063,"Frühchen-Versorgung in Berlin",True,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16624.pdf",18,"SenGPG","","CDU"
95064,"Zuständigkeit der Bundespolizei auf Berliner Bahnhofsvorplätzen und U-Bahnhöfen",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16573.pdf",18,"SenInnDS","","CDU"
95065,"Einleitungspunkt am Abwasserpumpwerk Heiligensee",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16575.pdf",18,"SenUVK","","CDU"
95066,"Tarifbeschäftigte der Berliner Polizei (I)",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16578.pdf",18,"SenInnDS","","CDU"
95067,"Tarifbeschäftigte der Berliner Polizei (II)",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16579.pdf",18,"SenInnDS","","CDU"
95068,"Elsenteich und Rohrpfuhlgraben in Mahlsdorf",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16582.pdf",18,"SenUVK","","CDU"
95069,"Kita-Sachkostenberechnung",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16567.pdf",18,"SenBildJugFam","","FDP"
95070,"Wo bleibt das Jugendfördergesetz?",False,"2018-10-04","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16552.pdf",18,"SenBildJugFam","","AfD"
95071,"""Börgerfest"" am 15.09.2018 im Bürgerpark Marzahn",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16554.pdf",18,"SenJustVA","","AfD"
95072,"Kriminalität im Bürgerpark Marzahn",True,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16555.pdf",18,"SenInnDS","","AfD"
95073,"Politische Betätigung des BVG Twitter Teams",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16556.pdf",18,"SenWiEnBe","","AfD"
95074,"Stand der Geschäftsprozessoptimierung in den verschiedenen Politikfeldern und den jeweils zugeordneten Bezirken",True,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16559.pdf",18,"SenInnDS","","Bündnis 90/Die Grünen"
95075,"Sicherheit in der Informationstechnik: BSI-Standards im Land Berlin",False,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16571.pdf",18,"SenInnDS","","Bündnis 90/Die Grünen"
95076,"Kampf gegen die Rockerkriminalität - Was ist am ""Germanenhof"" los? (II)",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16591.pdf",18,"SenInnDS","","SPD"
95077,"Faire Bekleidung für Berliner Bedienstete",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16546.pdf",18,"SenInnDS","","Bündnis 90/Die Grünen"
95078,"Zweite Nachfrage zur Schriftlichen Anfrage 18/13915 ""Wir setzen den IMP um..."" -  Wie steht es damit im Bereich Gesundheit (III)?",True,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16539.pdf",18,"SenGPG","","CDU"
95079,"Brennt die Berliner Feuerwehr noch immer? Die Einsatzzahlen der Berliner Feuerwehr stehen in keinem Verhältnis zu ihrer personellen wie technischen Ausstattung!",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16558.pdf",18,"SenInnDS","","AfD"
95187,"Denkmalschutz von Straßenpflasterung und Straßenbäumen in der Lemkestraße von Kieler Straße bis Donizettistraße in Mahlsdorf",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16608.pdf",18,"SenKultEuropa","","CDU"
95188,"Welche Pläne verfolgt der Senat in der Rheinpfalzallee 83, 91, 93",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16570.pdf",18,"Senatsverwaltung für Finanzen","SenFin","FDP"
95189,"Ausbau des Mobilfunknetzes in Zusammenarbeit mit der BVG",False,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16576.pdf",18,"SenWiEnBe","","CDU"
95190,"LMB-Quoten allgemeinbildender und berufsbildender Privatschulen im Schuljahr 2018/2019",False,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16628.pdf",18,"SenBildJugFam","","SPD"
95191,"Befristete Mietverträge in mit Fördermitteln des Landes Berlin umfassend modernisierten und instandgesetzten Häusern",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16551.pdf",18,"SenStadtWohn","","Bündnis 90/Die Grünen"
95192,"Neubauvorhaben der landeseigenen Wohnungsbaugesellschaften in Pankow",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16561.pdf",18,"SenStadtWohn","","Bündnis 90/Die Grünen"
95193,"Beisetzung des Ehepaares Honecker in der Gedenkstätte der Sozialisten",False,"2018-10-09","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16565.pdf",18,"SenUVK","","CDU"
95194,"Missstände bei der Erhebung der Berliner Hundesteuer (II)",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16630.pdf",18,"Senatsverwaltung für Finanzen","SenFin","SPD"
95282,"Spandau: Unfallschwerpunkt Altstädter Ring",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16613.pdf",18,"SenInnDS","","AfD"
95283,"Spandau: Linksextremistische Aktivitäten? (II)",False,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16616.pdf",18,"SenInnDS","","AfD"
95284,"Nicht hinnehmbare Bearbeitungszeiten unserer Waffenbehörde in Berlin",False,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16632.pdf",18,"SenInnDS","","fraktionslos"
95285,"Werbeetats von Landesunternehmen",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16609.pdf",18,"Senatsverwaltung für Finanzen","SenFin","CDU"
95286,"Barrierefreiheit oder Inklusives Wahlrecht",True,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16612.pdf",18,"SenInnDS","","AfD"
95287,"Datei ""Gewalttäter Sport""",False,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16586.pdf",18,"SenInnDS","","Die Linke"
95288,"Datei ""Szenekunde Sport""",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16587.pdf",18,"SenInnDS","","Die Linke"
95289,"Kennzeichnungspflicht von Polizeibeamten",False,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16589.pdf",18,"SenInnDS","","Die Linke"
95290,"Nutzung Regenrückhaltebecken an der Lilienthalstraße/ Ecke Columbiadamm",False,"2018-10-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16603.pdf",18,"SenInnDS","","CDU"
95291,"Angebote an Schwimmkursen in Berlin",True,"2018-10-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16604.pdf",18,"SenInnDS","","CDU"
95292,"Gesundheitsprävention - Sexuell übertragbare Infektionskrankheiten (STI) in Berlin eindämmen",True,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16594.pdf",18,"SenGPG","","AfD"
95293,"Gewerbemieten in Kreuzberg",True,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16562.pdf",18,"SenStadtWohn","","Bündnis 90/Die Grünen"
95346,"Gestohlene Stolpersteine in Berlin und Neukölln im Zusammenhang mit den Gedenkfeiern des 9. November 2017 (II)",True,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16625.pdf",18,"SenInnDS","","Die Linke"
95347,"Schulwegsicherheit für die Schmöckwitzer Kinder - Wann kommt endlich die Ampel vor der Insel-Schule?",False,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16595.pdf",18,"SenUVK","","FDP"
95348,"Rauswurf nach Gutsherrenart - Die Entlassung von Dr. Hubertus Knabe",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16596.pdf",18,"SenKultEuropa","","FDP"
95349,"Offener Brief von Bürgerrechtlerinnen zur Entlassung von Dr. Hubertus Knabe - Ignoranz des Stiftungsbeirats?",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16597.pdf",18,"SenKultEuropa","","FDP"
95350,"Vorwürfe gegen die Gedenkstätte Hohenschönhausen - ermittelt der Senat jetzt selbst?",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16598.pdf",18,"SenKultEuropa","","FDP"
95351,"Berlin: Arrivo Servicebüro (IV)",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16615.pdf",18,"SenIAS","","AfD"
95352,"Aktueller prozentualer Anteil von eingesetzten Schuss- und Stichwaffen in Berlin",False,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16633.pdf",18,"SenInnDS","","fraktionslos"
95353,"5G in Berlin",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16619.pdf",18,"SenWiEnBe","","Bündnis 90/Die Grünen"
95354,"Ordnung an Schulen",False,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16651.pdf",18,"SenBildJugFam","","FDP"
95355,"Vorgaben des Landesgleichstellungsgesetzes bei der öffentlichen Vergabe und Leistungsgewährung",True,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16622.pdf",18,"SenGPG","","Bündnis 90/Die Grünen"
95356,"Sicher durch die Nacht (I)",True,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16654.pdf",18,"SenInnDS","","FDP"
95357,"Kooperation des Landes Berlin mit DITIB",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16599.pdf",18,"SenKultEuropa","","AfD"
95358,"Rollstuhlbenutzer-Wohnungen in Berlin",True,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16623.pdf",18,"SenStadtWohn","","Bündnis 90/Die Grünen"
95359,"Verkehrslösung Mahlsdorf - Kosten der Veranstaltung am 11.09.2018",False,"2018-10-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16607.pdf",18,"SenUVK","","CDU"
95360,"Geschichte und Leidensweg Russlanddeutscher in die Berliner Geschichtsbücher aufnehmen",False,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16631.pdf",18,"SenBildJugFam","","fraktionslos"
95361,"Verlorene Post in Hausbriefkästen der Berliner Jobcenter",True,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16583.pdf",18,"SenIAS","","Bündnis 90/Die Grünen"
95362,"Strandbäder bei Pächtern",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16610.pdf",18,"SenInnDS","","FDP"
95363,"Recht und Gesetz gilt auch in Friedrichshain-Kreuzberg (I)",True,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16566.pdf",18,"SenStadtWohn","","CDU"
95364,"Organisierte Kriminalität - Staatsanwälte vor Ort",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16590.pdf",18,"SenJustVA","","SPD"
95365,"Kampf gegen die Rockerkriminalität - Sind die Berliner Haftanstalten bald voller Rocker? (III)",True,"2018-10-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16592.pdf",18,"SenJustVA","","SPD"
95366,"Förderung des Stadtteilzentrums Steglitz e.V.",True,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16600.pdf",18,"SenIAS","","AfD"
95367,"Nachfragen zu ""Medikamentenskandal in Brandenburg hat Auswirkungen auf Berlin: Wie ist die Situation?"" (Drs. 18/15813)",True,"2018-10-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16520.pdf",18,"SenGPG","","CDU"
95481,"Rummelsburger Bucht - Die unendliche Geschichte?",False,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16634.pdf",18,"SenUVK","","AfD"
95482,"Versicherungsmathematisches Gutachten zur Bestimmung des Rückstellungsbedarfs aufgrund vorhandener Pensionsanwartschaften - (Teil I)",True,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16636.pdf",18,"Senatsverwaltung für Finanzen","SenFin","AfD"
95483,"Versicherungsmathematisches Gutachten zur Bestimmung des Rückstellungsbedarfs aufgrund vorhandener Pensionsanwartschaften - (Teil II)",True,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16637.pdf",18,"Senatsverwaltung für Finanzen","SenFin","AfD"
95484,"Gesellschaft zur Modernisierung/Umbau des Olympiastadions zur WM 2006 - Olympiastadion Berlin GmbH",False,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16638.pdf",18,"SenInnDS","","AfD"
95485,"Berlin: Quereinstieg Geflüchteter",False,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16614.pdf",18,"SenBildJugFam","","AfD"
95486,"Anwaltliche Vertretung von Senatoren et al. in Untersuchungsausschüssen",True,"2018-10-18","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16593.pdf",18,"Senatsverwaltung für Finanzen","SenFin","FDP"
95487,"Palais am Festungsgraben I(I)",True,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16611.pdf",18,"Senatsverwaltung für Finanzen","SenFin","Bündnis 90/Die Grünen"
95488,"Leistung der Berliner Polizei",True,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16645.pdf",18,"SenInnDS","","FDP"
95489,"Leistung der Berliner Feuerwehr (II)",True,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16646.pdf",18,"SenInnDS","","FDP"
95490,"Förderpraxis des Senats (III)",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16647.pdf",18,"SenInnDS","","FDP"
95491,"Lützowufer 1 - 5 (IV): Maßlose Grundstücksverwertung (II)",False,"2018-10-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16585.pdf",18,"SenStadtWohn","","Die Linke"
95492,"Vorgehen der Berliner Polizei gegen Fußballfans",False,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16588.pdf",18,"SenInnDS","","Die Linke"
95493,"Bemühungen des Senats für den Grundbucheintrag des Holzmarktprojektes (II) - Nachfrage zu Drucksache 18/15716",False,"2018-10-15","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16602.pdf",18,"SenStadtWohn","","CDU"
95494,"Ermittlungs- und Disziplinarverfahren bei der Berliner Polizei",True,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16605.pdf",18,"SenInnDS","","CDU"
95495,"Kosten der Werbeausgaben Ausbau U5 Alexanderplatz - Brandenburger Tor",False,"2018-10-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16618.pdf",18,"SenUVK","","AfD"
95496,"Wie kann die Florastraße in Pankow verkehrstechnisch beruhigt werden?",False,"2018-10-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16601.pdf",18,"SenUVK","","Bündnis 90/Die Grünen"
95497,"Mangelhafte Durchsetzung des Nachtflugverbots am Flughafen Tegel ?",True,"2018-10-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16629.pdf",18,"SenUVK","","SPD"
95589,"Ein Jahr ist rum - wo ist ""Cutretter""?",False,"2018-10-22","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/18/SchrAnfr/s18-16715.pdf",18,"SenInnDS","","FDP"
